47; 19; 56; 74; 39; 86; 55; 71; 45; 89; 1; 76; 92; 45; 2; 
24; 84; 89; 70; 3; 48; 72; 33; 69; 41; 16; 96; 87; 7; 8; 
98; 72; 14; 85; 71; 41; 7; 27; 74; 61; 3; 72; 88; 52; 97; 
51; 57; 23; 64; 96; 11; 28; 55; 71; 73; 11; 64; 26; 25; 98; 
24; 95; 39; 90; 32; 59; 66; 20; 67; 97; 18; 80; 32; 64; 60; 
48; 43; 32; 29; 97; 5; 84; 77; 46; 87; 89; 21; 21; 49; 39; 
61; 8; 59; 11; 43; 41; 85; 63; 85; 59; 5; 69; 46; 57; 54; 
43; 88; 45; 57; 92; 23; 30; 67; 10; 22; 50; 53; 52; 50; 55; 
7; 18; 91; 96; 65; 63; 60; 5; 85; 51; 48; 97; 75; 19; 75; 
13; 47; 54; 50; 73; 83; 82; 94; 93; 61; 49; 93; 87; 52; 58; 
55; 21; 96; 43; 81; 7; 21; 64; 87; 18; 72; 58; 47; 98; 28; 
26; 36; 78; 91; 22; 29; 59; 90; 99; 47; 44; 93; 12; 85; 45; 
80; 71; 10; 2; 50; 30; 42; 72; 39; 86; 94; 11; 25; 96; 66; 
79; 1; 83; 73; 21; 28; 22; 69; 68; 89; 94; 93; 74; 9; 81; 
96; 45; 34; 17; 79; 96; 46; 80; 14; 19; 19; 80; 97; 82; 81; 
65; 10; 19; 20; 74; 60; 14; 88; 66; 81; 2; 24; 81; 25; 38; 
70; 40; 88; 74; 5; 77; 67; 73; 84; 79; 28; 21; 66; 71; 7; 
81; 100; 41; 33; 78; 71; 58; 42; 28; 73; 90; 63; 41; 23; 81; 
3; 42; 91; 43; 35; 85; 21; 66; 14; 6; 91; 1; 78; 29; 91; 
87; 29; 98; 49; 52; 76; 45; 5; 8; 86; 73; 57; 2; 86; 84; 
19; 45; 90; 80; 10; 83; 64; 49; 50; 26; 31; 75; 17; 49; 23; 
35; 43; 23; 42; 87; 38; 75; 51; 19; 87; 72; 65; 44; 52; 43; 
70; 35; 31; 35; 70; 57; 45; 37; 19; 2; 77; 58; 70; 28; 76; 
39; 99; 76; 60; 12; 95; 49; 45; 49; 75; 17; 24; 81; 22; 84; 
32; 96; 79; 35; 59; 44; 5; 9; 17; 8; 91; 9; 45; 42; 60; 
25; 49; 55; 10; 76; 20; 58; 47; 84; 43; 89; 54; 70; 68; 72; 
71; 47; 15; 20; 29; 59; 64; 39; 16; 92; 50; 56; 10; 74; 86; 
73; 5; 94; 79; 6; 88; 62; 86; 16; 91; 4; 24; 65; 33; 67; 
79; 16; 4; 63; 18; 33; 44; 75; 36; 69; 73; 86; 12; 77; 51; 
3; 8; 96; 96; 19; 20; 26; 69; 74; 15; 59; 11; 41; 79; 53; 
29; 90; 46; 87; 22; 77; 17; 98; 68; 52; 2; 10; 96; 63; 14; 
51; 50; 26; 60; 43; 6; 68; 30; 89; 97; 12; 69; 42; 90; 71; 
9; 19; 28; 38; 56; 66; 44; 81; 79; 80; 1; 53; 27; 22; 60; 
7; 49; 7; 47; 23; 21; 37; 82; 84; 18; 38; 40; 69; 70; 27; 
12; 58; 98; 88; 27; 45; 93; 52; 91; 3; 46; 57; 27; 95; 9; 
40; 78; 21; 9; 51; 78; 1; 7; 47; 25; 53; 4; 89; 86; 29; 
26; 24; 34; 45; 94; 33; 83; 31; 77; 11; 63; 15; 76; 87; 54; 
93; 58; 37; 69; 19; 74; 65; 39; 24; 3; 92; 18; 29; 47; 18; 
51; 35; 83; 97; 24; 98; 41; 81; 62; 20; 37; 52; 79; 33; 78; 
32; 18; 48; 21; 56; 74; 4; 68; 8; 70; 5; 16; 9; 38; 42; 
65; 93; 7; 63; 19; 75; 73; 87; 26; 76; 38; 57; 56; 83; 11; 
41; 24; 10; 39; 55; 95; 26; 88; 51; 74; 96; 39; 87; 94; 74; 
68; 10; 60; 58; 95; 49; 93; 26; 93; 93; 35; 30; 94; 18; 19; 
63; 45; 3; 37; 16; 86; 30; 34; 43; 52; 53; 93; 89; 98; 51; 
42; 79; 1; 50; 41; 66; 85; 42; 54; 50; 73; 45; 90; 43; 29; 
53; 28; 45; 62; 50; 99; 2; 49; 66; 41; 78; 54; 74; 41; 95; 
11; 100; 10; 59; 80; 14; 51; 44; 30; 94; 36; 78; 69; 61; 31; 
20; 9; 40; 77; 72; 16; 64; 16; 73; 25; 94; 60; 72; 41; 38; 
89; 95; 82; 26; 72; 39; 86; 94; 84; 72; 22; 84; 85; 27; 68; 
54; 72; 71; 80; 11; 73; 93; 23; 23; 41; 63; 10; 98; 48; 29; 
57; 49; 11; 11; 8; 6; 4; 66; 19; 98; 70; 42; 86; 88; 9; 
84; 11; 68; 79; 10; 72; 17; 29; 4; 94; 1; 61; 22; 33; 23; 
48; 60; 11; 3; 49; 81; 31; 67; 96; 69; 66; 98; 34; 82; 20; 
23; 94; 82; 13; 39; 53; 44; 12; 66; 75; 4; 46; 76; 62; 97; 
80; 25; 40; 82; 90; 100; 4; 96; 36; 6; 90; 8; 67; 41; 88; 
52; 89; 76; 90; 9; 35; 78; 22; 29; 84; 59; 45; 63; 30; 45; 
78; 80; 44; 78; 5; 11; 8; 16; 44; 100; 19; 98; 25; 82; 67; 
89; 88; 13; 6; 71; 64; 53; 96; 35; 22; 25; 99; 59; 23; 62; 
15; 4; 34; 79; 54; 77; 1; 2; 82; 51;
